id,source_id,continent_id,country_id,city_id,section_id,category_id,name,address,description,url,image_url
2373,paragraph_018114,5,28,88,1,3,YHA Brisbane City (From $115.00),"392 Upper Roma Street, Brisbane Central Business District, 4000 Brisbane, Australia","Just 10 minutes’ walk from Roma Street Transit Center and 1476 feet from Suncorp Stadium, YHA Brisbane City features a stunning rooftop swimming pool overlooking the city and Brisbane River.
All rooms offer secure card access. Free WiFi is available throughout the property. YHA Brisbane City is a 2-minute walk from the dining and entertainment precinct of Caxton Street. It is a 5-minute walk from the Brisbane River.
Accommodations includes air-conditioned shared dormitory rooms and private rooms, some with private bathrooms. Please note: Parking at the property is limited. We recommend booking your parking in advance to make sure you have a spot.",https://www.booking.com/hotel/au/brisbane-city-yha.html,media/image1522.jpg
2374,paragraph_018131,5,28,88,2,4,South Bank Parklands,"The South Bank Parklands are located at South Bank within the suburb of South Brisbane in Brisbane, Queensland, Australia. The parkland, on the transformed site of Brisbane's World Expo 88, was officially opened to the public on 20 June 1992.",,https://en.wikipedia.org/wiki/South_Bank_Parklands,media/image1524.jpg
2375,paragraph_018136,5,28,88,2,4,"Brisbane Botanic Gardens, Mount Coot-tha","The Brisbane Botanic Gardens (formerly the Mount Coot-tha Botanic Gardens and informally the Toowong Botanic Gardens) are located 7 kilometres (4.3 mi) from the Brisbane CBD at the foot of Brisbane's tallest mountain, Mount Coot-tha in the suburb of Mount Coot-tha, Queensland, Australia. The gardens receive around 1.4 million visitors a year. Entry to the gardens is free.",,"https://en.wikipedia.org/wiki/Brisbane_Botanic_Gardens,_Mount_Coot-tha",media/image1525.jpg
2376,paragraph_018141,5,28,88,2,4,"Gallery of Modern Art, Brisbane","The Gallery of Modern Art (GOMA) is an art museum located within the Queensland Cultural Centre in the South Bank precinct of Brisbane, Queensland, Australia. The gallery is part of QAGOMA.",,"https://en.wikipedia.org/wiki/Gallery_of_Modern_Art,_Brisbane",media/image1526.jpg
2377,paragraph_018146,5,28,88,2,4,Moreton Island,"Moreton Island (Mulgumpin) is an island on the eastern side of Moreton Bay on the coast of South East Queensland, Australia. The Coral Sea lies on the east coast of the island. Moreton Island lies 58 kilometres (36 mi) northeast of the Queensland capital, Brisbane. 98% of the island is contained within a national park and a popular destination for day trippers, four wheel driving, camping, recreational angling and whale watching and a 75-minute ferry ride from Brisbane. It is the third largest sand island in the world. Together with K'gari, Moreton Island forms the largest sand structure in the world. It was the traditional country of the Ngugi before British colonisation.",,https://en.wikipedia.org/wiki/Moreton_Island,media/image1527.jpg
2378,paragraph_018151,5,28,88,2,4,"Fortitude Valley, Queensland","Fortitude Valley (often called ""The Valley"" by local residents) is an inner suburb of the City of Brisbane, the state capital of Queensland, Australia. In the 2021 census, Fortitude Valley had a population of 9,708 people. The suburb features two pedestrian malls at Brunswick Street Mall and Chinatown, and is one of the hubs of Brisbane's nightlife, known for its nightclubs, bars and adult entertainment.",,"https://en.wikipedia.org/wiki/Fortitude_Valley,_Queensland",media/image1528.jpg
2379,paragraph_018157,5,28,88,3,5,Brisbane City Walking Tour (Price not specified ; contact operator),"A guided walking tour exploring downtown Brisbane's highlights. Led by knowledgeable local guides who share stories, history, and hidden gems that make Brisbane unique. Small group experience with personalized attention. Highly rated by travelers (138+ reviews, 5.0 rating).",,https://www.tripadvisor.com.my/AttractionProductReview-g255068-d23583872-Koalas_and_Brisbane_Private_Day_Tour-Brisbane_Brisbane_Region_Queensland.html,
2380,paragraph_018161,5,28,88,3,5,Brisbane Urban Bus Tour (Price not specified; contact operator),"A 4-hour small group bus tour covering Brisbane's major sights. Includes stops at Mount CootTha lookout (with soft drink and Lamington cake), Botanic Gardens, Kangaroo Point, South Bank, and New Farm. Passionate local guide with water and umbrellas provided. Highly rated by travelers.",,https://www.tripadvisor.com.my/AttractionProductReview-g255068-d23583872-Koalas_and_Brisbane_Private_Day_Tour-Brisbane_Brisbane_Region_Queensland.html,
2381,paragraph_018165,5,28,88,3,5,Brisbane Bike Tour (Price not specified; contact operator),A 2-hour guided bike tour exploring Brisbane's extensive network of bike paths and scenic routes. Covers major attractions with an informative and entertaining local guide. Excellent reviews from travelers.,,https://www.tripadvisor.com.my/AttractionProductReview-g255068-d23583872-Koalas_and_Brisbane_Private_Day_Tour-Brisbane_Brisbane_Region_Queensland.html,
2382,paragraph_018169,5,28,88,3,5,"Koalas and Brisbane Private Day Tour (RM 1,958.79 (~$440 USD) per group)","A 6.5-hour private tour combining wildlife encounters with city sights. Includes entry to Lone Pine Koala Sanctuary, morning tea at Mount CootTha, and transport in an air-conditioned minibus. Led by a passionate local guide. A portion of proceeds is donated to local charities. Highly rated (5.0 from 138+ reviews).",,https://www.tripadvisor.com.my/AttractionProductReview-g255068-d23583872-Koalas_and_Brisbane_Private_Day_Tour-Brisbane_Brisbane_Region_Queensland.html,
2383,paragraph_018173,5,28,88,3,5,Lone Pine Koala Sanctuary Entry ($59 AUD (~$38 USD) adult),"Self-guided entry to the world's first and largest koala sanctuary. Meet koalas, hand-feed kangaroos, and explore exhibits with platypuses, wombats, and Tasmanian devils. Adult day pass.",Purchase on-site or via tour packages,,
2384,paragraph_018180,5,28,88,4,6,1889 Enoteca ($180.00),"10-12 Logan Road, Woolloongabba, Brisbane, Queensland 4120 Australia","+61 7 3392 4315
1889 Enoteca offers classic Italian cooking in an intimate setting that suits both romantic evenings and gatherings with family or friends. Fresh pastas, carefully prepared sauces, and desserts such as traditional custard stand out for their depth of flavor. An extensive wine selection is paired with knowledgeable, attentive service, creating a polished yet welcoming dining experience.",https://www.1889enoteca.com.au/,media/image1529.jpg
2385,paragraph_018187,5,28,88,4,6,Da Biuso ($30.00-40.00),"1 Mundoo Boulevard, Maroochydore, Brisbane, Queensland 4558 Australia","+61 410 797 614
Da Biuso offers an inventive fine-dining experience inside a converted luxury school bus, combining an intimate, elegant setting with thoughtful design details. The Italian-inspired menu balances traditional flavors with contemporary presentation, often served as a degustation with carefully considered wine pairings. Rare Italian selections and knowledgeable staff enhance the journey, creating a distinctive, travel-themed dining experience.",https://www.dabiuso.com.au/,media/image1530.jpg
2386,paragraph_018194,5,28,88,4,6,The Little Green Room ($20.00-40.00),"43A Gladstone Rd Highgate Hill, Brisbane, Queensland 4101 Australia","+61 7 3844 1562
The Little Green Room is a cozy neighborhood café known for flavorful coffee and inventive breakfast plates. Guests highlight options such as crispy vegetable fritters, pumpkin on toast with eggs, and satisfying breakfast burgers. A welcoming team, relaxed indoor and outdoor seating, and touches like books and greenery create an inviting spot to linger.",https://www.tripadvisor.ca/Restaurant_Review-g255068-d15148040-Reviews-The_Little_Green_Room-Brisbane_Brisbane_Region_Queensland.html,media/image1531.jpg
2387,paragraph_018211,5,28,88,4,6,13 Bees Gelato & Dessert Bar ($10.00-15.00),"694 Ann Street, Fortitude Valley Bakery Lane, Brisbane, Queensland 4006 Australia","+61 434 221 174
Accepts credit cards: American Express, Mastercard, Visa
Delivery, Takeout
Outdoor Seating, Seating",http://linktr.ee/13bees,media/image1532.png
2388,paragraph_018220,5,28,88,4,6,Makiya ($20.00-40.00),"12/1 Park Rd, Brisbane, Queensland 4064 Australia","+61 7 3367 1779
Lunch, Dinner",http://www.facebook.com/pages/Makiya/430843830290687,media/image1533.jpg
2389,paragraph_018228,5,28,88,5,7,Abseiling (Rappelling) ($75 AUD (Day) / $99 AUD (Twilight)),Descend the 20-30 meter Kangaroo Point Cliffs with qualified instructors. No experience needed. Sessions include safety briefing and all equipment.,,https://australiasguide.com/qld/attraction-tour/brisbane/kangaroo-point/riverlife-adventures-and-events/,
2390,paragraph_018232,5,28,88,5,7,Xtreme Ninja & Parkour (Contact for pricing),Brisbane's first Ninja Warrior-style course with two difficulty levels. Features a full-size 4.3m warped wall and elements from the TV show.,,https://www.mustdobrisbane.com/indoors-play-sport-birthday-parties-indoors/urban-xtreme-hendra,
2391,paragraph_018236,5,28,88,5,7,Treetop Challenge (Contact for pricing),"Australia's ultimate forest adventure with 100 challenges across 6 graded high rope courses. Includes 11 giant flying foxes, rope bridges, Tarzan ropes, and scramble nets across 9 acres of rainforest.",,https://www.mustdobrisbane.com/outdoors-attractions/treetop-challenge-tamborine-mountain,
2392,paragraph_018240,5,28,88,5,7,Guided Kayaking Adventure ($75 AUD),Paddle along the Brisbane River with qualified instructors. See the city from a unique angle. No experience necessary.,,https://australiasguide.com/qld/attraction-tour/brisbane/kangaroo-point/riverlife-adventures-and-events/,
2393,paragraph_018244,5,28,88,5,7,Paragliding at Mt Tamborine (Contact for pricing),Soar from Tamborine Mountain launch sites. Spring and summer offer strong thermals. Sea breeze (SE/NE) typically arrives in early afternoon.,,http://www.chgc.asn.au/tambo.html,
2394,paragraph_018277,6,29,89,1,1,La Maison Royale South C (From $88.00),"Popo Road La Maison Royale South C, Next to Akila Police Post, 00620 Nairobi, Kenya","Comfortable Accommodations: La Maison Royale South C in Nairobi offers family rooms with air-conditioning, TV, and electric kettles. Guests enjoy free WiFi, private check-in and check-out, and a 24-hour front desk.
Exceptional Facilities: The hotel features a rooftop and indoor swimming pool, spa facilities, sun terrace, and fitness room. Additional amenities include a massage service, bar, and games room.
Dining Experience: Breakfast options include continental, buffet, and à la carte with juice, fresh pastries, pancakes, and fruits. Dining options include African, French, Indian, and international cuisines.",https://www.booking.com/hotel/ke/la-maison-royale-south-c.html,media/image1534.jpg
2395,paragraph_018285,6,29,89,1,1,Jamia Central Hotel (From $69.00),"Corner of Kimathi Street & Tubman Road Second Floor Jamia Mall, Nairobi CBD, 00101 Nairobi, Kenya","Central Location: Jamia Central Hotel in Nairobi offers a central location with key attractions nearby. Kenyatta International Conference Center is less than 0.6 mi away, while Nairobi National Museum is an 18-minute walk. Jamia Mosque lies 656 feet from the property.
Comfortable Accommodations: Rooms feature balconies with city views, private bathrooms, and modern amenities such as free WiFi, air-conditioning, and flat-screen TVs. Family rooms and interconnected rooms cater to various needs.
Dining Experience: The family-friendly restaurant serves African, Middle Eastern, and international cuisines with halal and vegetarian options. Breakfast includes continental, buffet, and local specialties. Additional facilities include a coffee shop, lounge, and minimarket.",https://www.booking.com/hotel/ke/jamia-central.html,media/image1535.jpg
2396,paragraph_018293,6,29,89,1,1,CySuites Apartment Hotel (From $78.00),"Church Road P.O.Box 76576, 00508 Nairobi, Kenya","Comfortable Accommodations: CySuites Apartment Hotel in Nairobi offers family rooms with kitchenettes, private bathrooms, and modern amenities. Each room features a private entrance, balcony, and free WiFi.
Exceptional Facilities: Guests enjoy a fitness center, year-round outdoor swimming pool, and a heated pool with a view. Additional facilities include a steam room, sauna, and hot tub.
Dining Experience: The family-friendly restaurant serves African and American cuisines in a traditional and modern ambiance. Breakfast options include continental, American, and full English/Irish.",https://www.booking.com/hotel/ke/cysuites.html,media/image1536.jpg
